,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
741,20,191219.46744791666,65.0,6768.0,181064.89435897436,201999.27272727274,179770.30847457628,181091.52712384853,178819.05726872248,179568.7874186551,182502.6222826087,141937.92727272728,181190.67801857585,186037.23464373464,178015.57407407407,6,8,1961.0,1996,216729.31794871794,180259.57544224765,159823.78523489932,163913.09489051095,157185.94086021505,0.0,146471.11202635913,165718.2474226804,151961.42344497607,142223.5292740047,184416.50114416477,196533.93333333332,231865.73591549296,832.0,184477.71495877503,0,80.0,912.0,182096.16666666666,155937.13664596275,186966.7281767956,186559.38169642858,912.0,0.0,0,912.0,1,1,1,0,3,1,212431.68905472636,5,183480.25550660794,0,142483.43254817987,136812.6679245283,1962.0,143573.32425742573,1,288.0,187301.23576309794,188067.73250564333,186411.6782122905,168.0,0.0,0,0,0,0,184060.0,181830.5878594249,0,5,2008,173778.14185228606,175476.74064837905,142000
139,60,191219.46744791666,65.0,15426.0,181064.89435897436,201999.27272727274,179770.30847457628,181091.52712384853,178819.05726872248,179568.7874186551,201224.0693069307,185039.5707491082,181190.67801857585,186037.23464373464,205302.81518151815,6,5,1997.0,1997,171923.2621870883,180259.57544224765,212076.3323943662,213056.52449567724,157185.94086021505,0.0,146471.11202635913,184761.9463243874,222463.0875576037,203013.7451923077,184416.50114416477,166000.2738654147,231865.73591549296,821.0,184477.71495877503,0,107.0,928.0,182096.16666666666,214933.65863453815,186966.7281767956,186559.38169642858,928.0,836.0,0,1764.0,1,0,2,1,3,1,212431.68905472636,7,183480.25550660794,0,142483.43254817987,202696.47478260868,1997.0,204562.8540925267,2,470.0,187301.23576309794,188067.73250564333,186411.6782122905,276.0,99.0,0,0,0,0,149137.7358490566,181830.5878594249,0,8,2009,173778.14185228606,175476.74064837905,231500
1276,60,191219.46744791666,70.0,12936.0,181064.89435897436,201999.27272727274,179770.30847457628,181091.52712384853,223246.9014084507,179568.7874186551,189225.58823529413,185039.5707491082,181190.67801857585,186037.23464373464,205302.81518151815,6,6,1972.0,1972,171923.2621870883,180259.57544224765,159823.78523489932,167968.72826086957,157185.94086021505,0.0,146471.11202635913,184761.9463243874,151961.42344497607,142223.5292740047,205993.27272727274,166000.2738654147,149709.3137254902,593.0,184477.71495877503,0,130.0,723.0,182096.16666666666,142530.16370106762,186966.7281767956,186559.38169642858,735.0,660.0,0,1395.0,0,1,1,1,3,1,141800.96090534978,6,183480.25550660794,1,205639.79047619048,202696.47478260868,1972.0,143573.32425742573,2,497.0,187301.23576309794,188067.73250564333,186411.6782122905,294.0,116.0,0,0,0,0,187826.30495552733,181830.5878594249,0,12,2009,173778.14185228606,175476.74064837905,162000
1081,20,191219.46744791666,75.0,7500.0,181064.89435897436,166452.7032786885,179770.30847457628,181091.52712384853,173068.19576719578,179568.7874186551,182502.6222826087,141937.92727272728,181190.67801857585,186037.23464373464,178015.57407407407,5,5,1963.0,1963,171923.2621870883,180259.57544224765,159823.78523489932,163913.09489051095,157185.94086021505,0.0,146471.11202635913,184761.9463243874,151961.42344497607,142223.5292740047,184416.50114416477,166000.2738654147,161142.61744966442,824.0,184477.71495877503,0,216.0,1040.0,182096.16666666666,129273.1081081081,186966.7281767956,186559.38169642858,1040.0,0.0,0,1040.0,1,0,1,1,3,1,141800.96090534978,5,183480.25550660794,0,142483.43254817987,202696.47478260868,1963.0,234427.02916666667,1,308.0,187301.23576309794,188067.73250564333,186411.6782122905,0.0,0.0,220,0,0,0,149137.7358490566,181830.5878594249,0,6,2010,173778.14185228606,175476.74064837905,133000
224,20,191219.46744791666,103.0,13472.0,181064.89435897436,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872248,179568.7874186551,310738.78,185039.5707491082,181190.67801857585,186037.23464373464,178015.57407407407,10,5,2003.0,2003,216729.31794871794,180259.57544224765,212076.3323943662,213056.52449567724,201362.69936708861,922.0,349302.6176470588,184761.9463243874,222463.0875576037,315776.0975609756,184416.50114416477,249180.9255319149,231865.73591549296,56.0,184477.71495877503,0,2336.0,2392.0,182096.16666666666,214933.65863453815,186966.7281767956,186559.38169642858,2392.0,0.0,0,2392.0,0,0,2,0,3,1,325699.43333333335,8,183480.25550660794,1,323417.64705882355,202696.47478260868,2003.0,234427.02916666667,3,968.0,187301.23576309794,188067.73250564333,186411.6782122905,248.0,105.0,0,0,0,0,187826.30495552733,181830.5878594249,0,6,2009,173778.14185228606,175476.74064837905,386250
1063,30,127539.625,50.0,6000.0,181064.89435897436,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872248,179568.7874186551,132457.9125,136148.57142857142,181190.67801857585,186037.23464373464,178015.57407407407,6,6,1925.0,1980,171923.2621870883,180259.57544224765,151124.32413793102,151140.4820143885,157185.94086021505,0.0,146471.11202635913,165718.2474226804,136109.71,142223.5292740047,184416.50114416477,166000.2738654147,149709.3137254902,397.0,184477.71495877503,0,706.0,1103.0,182096.16666666666,155937.13664596275,186966.7281767956,186559.38169642858,1103.0,0.0,0,1103.0,0,0,1,0,2,1,212431.68905472636,5,183480.25550660794,1,226874.81048387097,136812.6679245283,1976.0,143573.32425742573,2,440.0,187301.23576309794,188067.73250564333,186411.6782122905,166.0,120.0,0,0,0,0,149137.7358490566,181830.5878594249,0,7,2006,173778.14185228606,175476.74064837905,110500
409,60,214088.1463414634,85.0,10800.0,181064.89435897436,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872248,179568.7874186551,221914.11111111112,185039.5707491082,181190.67801857585,186037.23464373464,205302.81518151815,8,5,2007.0,2008,171923.2621870883,180259.57544224765,212076.3323943662,213056.52449567724,260926.15555555557,100.0,230358.9235474006,184761.9463243874,222463.0875576037,315776.0975609756,184416.50114416477,166000.2738654147,231865.73591549296,789.0,184477.71495877503,0,245.0,1034.0,182096.16666666666,214933.65863453815,186966.7281767956,186559.38169642858,1050.0,1028.0,0,2078.0,1,0,2,1,3,1,325699.43333333335,8,183480.25550660794,1,226874.81048387097,202696.47478260868,2008.0,234427.02916666667,3,836.0,187301.23576309794,188067.73250564333,186411.6782122905,0.0,102.0,0,0,0,0,187826.30495552733,181830.5878594249,0,4,2008,271289.0240963855,270858.53571428574,339750
325,45,127539.625,50.0,5000.0,181064.89435897436,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872248,179568.7874186551,182502.6222826087,137711.11111111112,181190.67801857585,186037.23464373464,110490.0,5,6,1941.0,1950,171923.2621870883,180259.57544224765,151124.32413793102,151140.4820143885,157185.94086021505,0.0,146471.11202635913,184761.9463243874,151961.42344497607,142223.5292740047,184416.50114416477,208313.98620689654,149709.3137254902,116.0,184477.71495877503,0,604.0,720.0,182096.16666666666,87000.0,107657.98630136986,111066.80769230769,803.0,0.0,0,803.0,0,0,1,0,2,1,141800.96090534978,5,183480.25550660794,0,142483.43254817987,136812.6679245283,1941.0,143573.32425742573,2,360.0,187301.23576309794,188067.73250564333,186411.6782122905,0.0,0.0,244,0,0,0,187826.30495552733,181830.5878594249,0,12,2007,173778.14185228606,175476.74064837905,87000
299,20,191219.46744791666,80.0,14000.0,181064.89435897436,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872248,179568.7874186551,182502.6222826087,185039.5707491082,181190.67801857585,186037.23464373464,178015.57407407407,6,8,1950.0,2004,171923.2621870883,180259.57544224765,159823.78523489932,163913.09489051095,157185.94086021505,0.0,146471.11202635913,165718.2474226804,151961.42344497607,142223.5292740047,184416.50114416477,166000.2738654147,172998.59363957596,0.0,184477.71495877503,0,1092.0,1092.0,182096.16666666666,214933.65863453815,186966.7281767956,186559.38169642858,1152.0,0.0,0,1152.0,0,1,1,0,3,1,212431.68905472636,6,183480.25550660794,1,226874.81048387097,202696.47478260868,1950.0,143573.32425742573,1,300.0,187301.23576309794,188067.73250564333,186411.6782122905,0.0,36.0,0,0,0,0,184060.0,181830.5878594249,0,8,2009,173778.14185228606,151352.9411764706,158500
1242,85,191219.46744791666,85.0,10625.0,181064.89435897436,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872248,179568.7874186551,189225.58823529413,185039.5707491082,181190.67801857585,186037.23464373464,138493.33333333334,7,6,1974.0,1974,171923.2621870883,180259.57544224765,179982.92424242425,167968.72826086957,201362.69936708861,81.0,146471.11202635913,184761.9463243874,151961.42344497607,203013.7451923077,184416.50114416477,249180.9255319149,231865.73591549296,885.0,162298.2142857143,168,0.0,1053.0,182096.16666666666,142530.16370106762,186966.7281767956,186559.38169642858,1173.0,0.0,0,1173.0,1,0,2,0,3,1,212431.68905472636,6,183480.25550660794,2,205639.79047619048,202696.47478260868,1974.0,204562.8540925267,2,528.0,187301.23576309794,188067.73250564333,186411.6782122905,0.0,120.0,0,0,0,0,149137.7358490566,181830.5878594249,0,1,2010,173778.14185228606,151352.9411764706,170000
705,190,127539.625,70.0,5600.0,181064.89435897436,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872248,179568.7874186551,182502.6222826087,185039.5707491082,181190.67801857585,126113.04347826086,205302.81518151815,4,5,1930.0,1950,216729.31794871794,180259.57544224765,212076.3323943662,187170.1328125,157185.94086021505,0.0,95230.0,109179.23809523809,107450.94444444444,104846.68,104846.68,104846.68,104846.68,0.0,104846.68,0,0.0,0.0,182096.16666666666,129273.1081081081,107657.98630136986,186559.38169642858,372.0,720.0,0,1092.0,0,0,2,0,3,2,106971.66666666667,7,181400.0,0,142483.43254817987,100295.28301886792,2020.0,100295.28301886792,0,0.0,100295.28301886792,100295.28301886792,116039.03225806452,0.0,0.0,0,0,0,0,187826.30495552733,55000.0,3500,7,2010,173778.14185228606,175476.74064837905,55000
1235,70,191219.46744791666,96.0,13132.0,181064.89435897436,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872248,179568.7874186551,182502.6222826087,185039.5707491082,181190.67801857585,186037.23464373464,205302.81518151815,5,5,1914.0,1950,171923.2621870883,180259.57544224765,144906.38129496403,150057.68148148147,157185.94086021505,0.0,146471.11202635913,184761.9463243874,136109.71,203013.7451923077,184416.50114416477,196533.93333333332,172998.59363957596,0.0,184477.71495877503,0,747.0,747.0,182096.16666666666,155937.13664596275,186966.7281767956,111066.80769230769,892.0,892.0,0,1784.0,0,0,1,1,4,1,141800.96090534978,9,183480.25550660794,0,142483.43254817987,136812.6679245283,1914.0,143573.32425742573,1,180.0,125502.71875,115995.80769230769,116039.03225806452,203.0,40.0,0,0,0,0,187826.30495552733,181830.5878594249,0,7,2006,173778.14185228606,175476.74064837905,138887
1355,80,191219.46744791666,102.0,10192.0,181064.89435897436,201999.27272727274,179770.30847457628,181091.52712384853,178819.05726872248,179568.7874186551,189225.58823529413,185039.5707491082,181190.67801857585,186037.23464373464,167769.77272727274,7,6,1968.0,1992,171923.2621870883,180259.57544224765,151124.32413793102,151140.4820143885,201362.69936708861,143.0,146471.11202635913,184761.9463243874,151961.42344497607,142223.5292740047,184416.50114416477,166000.2738654147,172998.59363957596,0.0,184477.71495877503,0,570.0,570.0,182096.16666666666,155937.13664596275,186966.7281767956,186559.38169642858,1222.0,698.0,0,1920.0,0,0,3,0,4,1,212431.68905472636,8,183480.25550660794,1,205639.79047619048,202696.47478260868,1968.0,204562.8540925267,2,487.0,187301.23576309794,188067.73250564333,186411.6782122905,0.0,98.0,0,0,0,0,184060.0,181830.5878594249,0,9,2006,173778.14185228606,175476.74064837905,170000
903,20,191219.46744791666,50.0,14859.0,181064.89435897436,201999.27272727274,256244.8620689655,181091.52712384853,223246.9014084507,179568.7874186551,199134.64,185039.5707491082,181190.67801857585,186037.23464373464,178015.57407407407,7,5,2006.0,2006,216729.31794871794,180259.57544224765,212076.3323943662,213056.52449567724,201362.69936708861,27.0,230358.9235474006,184761.9463243874,222463.0875576037,203013.7451923077,184416.50114416477,166000.2738654147,172998.59363957596,0.0,184477.71495877503,0,1670.0,1670.0,182096.16666666666,214933.65863453815,186966.7281767956,186559.38169642858,1670.0,0.0,0,1670.0,0,0,2,0,3,1,212431.68905472636,7,183480.25550660794,1,226874.81048387097,202696.47478260868,2006.0,204562.8540925267,3,690.0,187301.23576309794,188067.73250564333,186411.6782122905,144.0,60.0,0,0,0,0,187826.30495552733,181830.5878594249,0,8,2006,271289.0240963855,270858.53571428574,240000
829,160,214088.1463414634,24.0,2544.0,181064.89435897436,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872248,179568.7874186551,221914.11111111112,185039.5707491082,181190.67801857585,132820.6896551724,205302.81518151815,7,5,2005.0,2005,171923.2621870883,180259.57544224765,151124.32413793102,151140.4820143885,157185.94086021505,0.0,230358.9235474006,184761.9463243874,222463.0875576037,203013.7451923077,184416.50114416477,166000.2738654147,172998.59363957596,0.0,184477.71495877503,0,600.0,600.0,182096.16666666666,214933.65863453815,186966.7281767956,186559.38169642858,520.0,623.0,80,1223.0,0,0,2,1,2,1,212431.68905472636,4,183480.25550660794,0,142483.43254817987,136812.6679245283,2005.0,204562.8540925267,2,480.0,187301.23576309794,188067.73250564333,186411.6782122905,0.0,166.0,0,0,0,0,187826.30495552733,181830.5878594249,0,7,2006,173778.14185228606,175476.74064837905,147400
503,20,191219.46744791666,100.0,15602.0,181064.89435897436,201999.27272727274,179770.30847457628,181091.52712384853,178819.05726872248,179568.7874186551,182502.6222826087,185039.5707491082,181190.67801857585,186037.23464373464,178015.57407407407,7,8,1959.0,1997,171923.2621870883,180259.57544224765,193783.81451612903,150057.68148148147,157185.94086021505,0.0,146471.11202635913,184761.9463243874,151961.42344497607,142223.5292740047,184416.50114416477,166000.2738654147,161142.61744966442,1247.0,184477.71495877503,0,254.0,1501.0,182096.16666666666,142530.16370106762,186966.7281767956,186559.38169642858,1801.0,0.0,0,1801.0,1,0,2,0,1,1,141800.96090534978,6,183480.25550660794,2,205639.79047619048,202696.47478260868,1959.0,234427.02916666667,2,484.0,187301.23576309794,188067.73250564333,186411.6782122905,0.0,54.0,0,0,161,0,138916.25,181830.5878594249,0,3,2010,173778.14185228606,175476.74064837905,289000
1336,90,191219.46744791666,87.0,9246.0,181064.89435897436,201999.27272727274,179770.30847457628,181091.52712384853,178819.05726872248,179568.7874186551,189225.58823529413,141937.92727272728,181190.67801857585,132696.5294117647,178015.57407407407,5,5,1973.0,1973,171923.2621870883,180259.57544224765,179982.92424242425,167968.72826086957,201362.69936708861,564.0,146471.11202635913,184761.9463243874,151961.42344497607,142223.5292740047,184416.50114416477,166000.2738654147,172998.59363957596,0.0,184477.71495877503,0,1656.0,1656.0,182096.16666666666,142530.16370106762,186966.7281767956,186559.38169642858,1656.0,0.0,0,1656.0,0,0,2,0,4,2,141800.96090534978,8,183480.25550660794,0,142483.43254817987,136812.6679245283,1973.0,143573.32425742573,2,506.0,187301.23576309794,188067.73250564333,186411.6782122905,0.0,211.0,0,0,0,0,187826.30495552733,181830.5878594249,0,11,2008,173778.14185228606,175476.74064837905,135000
3,70,191219.46744791666,60.0,9550.0,181064.89435897436,201999.27272727274,179770.30847457628,181091.52712384853,173068.19576719578,179568.7874186551,182502.6222826087,185039.5707491082,181190.67801857585,186037.23464373464,205302.81518151815,7,5,1915.0,1970,171923.2621870883,180259.57544224765,144906.38129496403,187170.1328125,157185.94086021505,0.0,146471.11202635913,184761.9463243874,136109.71,142223.5292740047,205993.27272727274,166000.2738654147,161142.61744966442,216.0,184477.71495877503,0,540.0,756.0,182096.16666666666,155937.13664596275,186966.7281767956,186559.38169642858,961.0,756.0,0,1717.0,1,0,1,0,3,1,212431.68905472636,7,183480.25550660794,1,226874.81048387097,136812.6679245283,1998.0,143573.32425742573,3,642.0,187301.23576309794,188067.73250564333,186411.6782122905,0.0,35.0,272,0,0,0,187826.30495552733,181830.5878594249,0,2,2006,173778.14185228606,144166.24242424243,140000
1313,60,191219.46744791666,108.0,14774.0,181064.89435897436,201999.27272727274,179770.30847457628,181091.52712384853,173068.19576719578,179568.7874186551,182502.6222826087,185039.5707491082,181190.67801857585,186037.23464373464,205302.81518151815,9,5,1999.0,1999,171923.2621870883,180259.57544224765,212076.3323943662,213056.52449567724,201362.69936708861,165.0,230358.9235474006,184761.9463243874,222463.0875576037,203013.7451923077,184416.50114416477,166000.2738654147,172998.59363957596,0.0,184477.71495877503,0,1393.0,1393.0,182096.16666666666,214933.65863453815,186966.7281767956,186559.38169642858,1422.0,1177.0,0,2599.0,0,0,2,1,4,1,212431.68905472636,10,183480.25550660794,1,205639.79047619048,251911.16129032258,1999.0,234427.02916666667,3,779.0,187301.23576309794,188067.73250564333,186411.6782122905,668.0,30.0,0,0,0,0,187826.30495552733,181830.5878594249,0,5,2010,173778.14185228606,175476.74064837905,333168
467,70,191219.46744791666,79.0,9480.0,181064.89435897436,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872248,179568.7874186551,148104.59731543623,136148.57142857142,181190.67801857585,186037.23464373464,205302.81518151815,5,7,1942.0,1995,171923.2621870883,180259.57544224765,151124.32413793102,151140.4820143885,260926.15555555557,224.0,146471.11202635913,184761.9463243874,151961.42344497607,142223.5292740047,184416.50114416477,166000.2738654147,150640.38461538462,386.0,184477.71495877503,0,342.0,728.0,182096.16666666666,214933.65863453815,186966.7281767956,186559.38169642858,888.0,756.0,0,1644.0,0,0,1,1,3,1,212431.68905472636,7,183480.25550660794,2,226874.81048387097,202696.47478260868,1942.0,143573.32425742573,1,312.0,187301.23576309794,188067.73250564333,186411.6782122905,168.0,0.0,0,0,0,0,187826.30495552733,181830.5878594249,0,6,2007,173778.14185228606,175476.74064837905,146500
321,60,191219.46744791666,99.0,12099.0,181064.89435897436,201999.27272727274,179770.30847457628,181091.52712384853,178819.05726872248,179568.7874186551,310738.78,185039.5707491082,181190.67801857585,186037.23464373464,205302.81518151815,8,5,2004.0,2004,171923.2621870883,180259.57544224765,212076.3323943662,213056.52449567724,201362.69936708861,388.0,230358.9235474006,184761.9463243874,222463.0875576037,315776.0975609756,184416.50114416477,208313.98620689654,231865.73591549296,970.0,184477.71495877503,0,166.0,1136.0,182096.16666666666,214933.65863453815,186966.7281767956,186559.38169642858,1136.0,1332.0,0,2468.0,1,0,2,1,4,1,212431.68905472636,10,183480.25550660794,1,226874.81048387097,251911.16129032258,2004.0,234427.02916666667,3,872.0,187301.23576309794,188067.73250564333,186411.6782122905,184.0,154.0,0,0,0,0,187826.30495552733,181830.5878594249,0,6,2007,173778.14185228606,175476.74064837905,354000
5,50,191219.46744791666,85.0,14115.0,181064.89435897436,201999.27272727274,179770.30847457628,181091.52712384853,178819.05726872248,179568.7874186551,182502.6222826087,185039.5707491082,181190.67801857585,186037.23464373464,143308.78787878787,5,5,1993.0,1995,171923.2621870883,180259.57544224765,212076.3323943662,213056.52449567724,157185.94086021505,0.0,146471.11202635913,184761.9463243874,185666.66666666666,203013.7451923077,184416.50114416477,166000.2738654147,231865.73591549296,732.0,184477.71495877503,0,64.0,796.0,182096.16666666666,214933.65863453815,186966.7281767956,186559.38169642858,796.0,566.0,0,1362.0,1,0,1,1,1,1,141800.96090534978,5,183480.25550660794,0,142483.43254817987,202696.47478260868,1993.0,143573.32425742573,2,480.0,187301.23576309794,188067.73250564333,186411.6782122905,40.0,30.0,0,320,0,0,149137.7358490566,161944.44444444444,700,10,2009,173778.14185228606,175476.74064837905,143000
1239,20,191219.46744791666,64.0,9037.0,181064.89435897436,201999.27272727274,256244.8620689655,181091.52712384853,178819.05726872248,179568.7874186551,182502.6222826087,185039.5707491082,181190.67801857585,186037.23464373464,178015.57407407407,8,5,2006.0,2006,216729.31794871794,180259.57544224765,212076.3323943662,213056.52449567724,201362.69936708861,32.0,230358.9235474006,184761.9463243874,222463.0875576037,203013.7451923077,184416.50114416477,208313.98620689654,231865.73591549296,428.0,184477.71495877503,0,1048.0,1476.0,182096.16666666666,214933.65863453815,186966.7281767956,186559.38169642858,1484.0,0.0,0,1484.0,0,0,2,0,2,1,325699.43333333335,6,183480.25550660794,1,226874.81048387097,202696.47478260868,2006.0,204562.8540925267,2,472.0,187301.23576309794,188067.73250564333,186411.6782122905,120.0,33.0,0,0,0,0,187826.30495552733,181830.5878594249,0,12,2007,173778.14185228606,175476.74064837905,265900
1093,20,191219.46744791666,71.0,9230.0,181064.89435897436,166452.7032786885,179770.30847457628,181091.52712384853,173068.19576719578,179568.7874186551,148104.59731543623,141937.92727272728,181190.67801857585,186037.23464373464,178015.57407407407,5,8,1965.0,1998,216729.31794871794,180259.57544224765,151124.32413793102,151140.4820143885,201362.69936708861,166.0,146471.11202635913,184761.9463243874,151961.42344497607,142223.5292740047,184416.50114416477,196533.93333333332,231865.73591549296,661.0,184477.71495877503,0,203.0,864.0,182096.16666666666,155937.13664596275,186966.7281767956,186559.38169642858,1200.0,0.0,0,1200.0,1,0,1,1,1,1,212431.68905472636,6,183480.25550660794,0,142483.43254817987,136812.6679245283,1977.0,143573.32425742573,2,884.0,187301.23576309794,188067.73250564333,186411.6782122905,0.0,64.0,0,0,0,0,149137.7358490566,181830.5878594249,0,10,2006,173778.14185228606,175476.74064837905,146000
715,20,191219.46744791666,78.0,10140.0,181064.89435897436,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872248,179568.7874186551,189225.58823529413,185039.5707491082,181190.67801857585,186037.23464373464,178015.57407407407,6,5,1974.0,1974,216729.31794871794,180259.57544224765,159823.78523489932,163913.09489051095,201362.69936708861,174.0,146471.11202635913,184761.9463243874,151961.42344497607,203013.7451923077,184416.50114416477,166000.2738654147,172998.59363957596,0.0,184477.71495877503,0,1064.0,1064.0,182096.16666666666,142530.16370106762,186966.7281767956,186559.38169642858,1350.0,0.0,0,1350.0,0,0,2,0,3,1,141800.96090534978,7,183480.25550660794,1,205639.79047619048,202696.47478260868,1974.0,204562.8540925267,2,478.0,187301.23576309794,188067.73250564333,186411.6782122905,0.0,0.0,0,0,0,0,149137.7358490566,181830.5878594249,0,8,2009,173778.14185228606,175476.74064837905,165000
39,90,191219.46744791666,65.0,6040.0,181064.89435897436,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872248,179568.7874186551,130500.93333333333,185039.5707491082,181190.67801857585,132696.5294117647,178015.57407407407,4,5,1955.0,1955,171923.2621870883,180259.57544224765,193783.81451612903,167968.72826086957,157185.94086021505,0.0,146471.11202635913,184761.9463243874,222463.0875576037,104846.68,104846.68,104846.68,104846.68,0.0,104846.68,0,0.0,0.0,182096.16666666666,142530.16370106762,107657.98630136986,111066.80769230769,1152.0,0.0,0,1152.0,0,0,2,0,2,2,106971.66666666667,6,183480.25550660794,0,142483.43254817987,100295.28301886792,2020.0,100295.28301886792,0,0.0,100295.28301886792,100295.28301886792,116039.03225806452,0.0,0.0,0,0,0,0,187826.30495552733,181830.5878594249,0,6,2008,173778.14185228606,104125.0,82000
542,20,191219.46744791666,78.0,10140.0,181064.89435897436,166452.7032786885,179770.30847457628,181091.52712384853,178819.05726872248,179568.7874186551,189225.58823529413,188825.4375,181190.67801857585,186037.23464373464,178015.57407407407,7,5,1998.0,1999,216729.31794871794,180259.57544224765,212076.3323943662,213056.52449567724,157185.94086021505,0.0,230358.9235474006,184761.9463243874,222463.0875576037,315776.0975609756,184416.50114416477,166000.2738654147,150640.38461538462,144.0,184156.25,1127,379.0,1650.0,182096.16666666666,214933.65863453815,186966.7281767956,186559.38169642858,1680.0,0.0,0,1680.0,1,0,2,0,3,1,212431.68905472636,7,155738.88888888888,1,205639.79047619048,202696.47478260868,1998.0,234427.02916666667,2,583.0,187301.23576309794,188067.73250564333,186411.6782122905,78.0,73.0,0,0,0,0,187826.30495552733,181830.5878594249,0,6,2009,173778.14185228606,175476.74064837905,213250
242,50,127539.625,63.0,5000.0,181064.89435897436,166452.7032786885,179770.30847457628,181091.52712384853,173068.19576719578,179568.7874186551,132457.9125,185039.5707491082,181190.67801857585,186037.23464373464,143308.78787878787,5,4,1900.0,1950,171923.2621870883,180259.57544224765,144906.38129496403,150057.68148148147,157185.94086021505,0.0,146471.11202635913,184761.9463243874,136109.71,142223.5292740047,184416.50114416477,166000.2738654147,172998.59363957596,0.0,184477.71495877503,0,540.0,540.0,182096.16666666666,155937.13664596275,107657.98630136986,125338.91071428571,889.0,551.0,0,1440.0,0,0,1,0,3,1,141800.96090534978,6,183480.25550660794,0,142483.43254817987,202696.47478260868,1940.0,143573.32425742573,1,352.0,125502.71875,188067.73250564333,186411.6782122905,0.0,0.0,77,0,0,0,187826.30495552733,181830.5878594249,0,4,2006,173778.14185228606,175476.74064837905,79000
136,20,191219.46744791666,70.0,10355.0,181064.89435897436,201999.27272727274,179770.30847457628,181091.52712384853,173068.19576719578,179568.7874186551,148104.59731543623,185039.5707491082,181190.67801857585,186037.23464373464,178015.57407407407,5,5,1967.0,1967,171923.2621870883,180259.57544224765,151124.32413793102,151140.4820143885,201362.69936708861,196.0,146471.11202635913,184761.9463243874,151961.42344497607,142223.5292740047,184416.50114416477,166000.2738654147,149709.3137254902,695.0,184477.71495877503,0,519.0,1214.0,182096.16666666666,142530.16370106762,186966.7281767956,186559.38169642858,1214.0,0.0,0,1214.0,0,0,2,0,3,1,141800.96090534978,5,183480.25550660794,1,164561.36363636365,202696.47478260868,1967.0,204562.8540925267,1,318.0,187301.23576309794,188067.73250564333,186411.6782122905,0.0,111.0,0,0,0,0,187826.30495552733,181830.5878594249,0,7,2007,173778.14185228606,175476.74064837905,143000
714,60,191219.46744791666,70.0,13517.0,181064.89435897436,201999.27272727274,179770.30847457628,181091.52712384853,223246.9014084507,179568.7874186551,182502.6222826087,137711.11111111112,181190.67801857585,186037.23464373464,205302.81518151815,6,8,1976.0,2005,171923.2621870883,180259.57544224765,159823.78523489932,167968.72826086957,201362.69936708861,289.0,230358.9235474006,184761.9463243874,151961.42344497607,142223.5292740047,184416.50114416477,166000.2738654147,231865.73591549296,533.0,184477.71495877503,0,192.0,725.0,182096.16666666666,214933.65863453815,186966.7281767956,186559.38169642858,725.0,754.0,0,1479.0,0,0,2,1,3,1,212431.68905472636,6,183480.25550660794,0,142483.43254817987,202696.47478260868,1976.0,204562.8540925267,2,475.0,187301.23576309794,188067.73250564333,186411.6782122905,0.0,44.0,0,0,0,0,187826.30495552733,181830.5878594249,0,3,2010,173778.14185228606,175476.74064837905,130500
