,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
280,60,3,3.009219167824105,10.307293534192183,1,0,1,1,2,0,3,3,1,4,6,1.6265915283192642,1.5650878569588353,1989.0,1989,2,0,3,3,2,340.0,2,4,2,3,3,3,6,421.0,5,0,4.4324823744714426,5.329887428454751,5,3,1,2,5.854767288287383,807.0,0,6.672308446107689,0,0,2,1,3,1,2,1.6265915283192642,6,1,3,5,1989.0,3,2,4.89685613429678,3,5,2,0.0,84.0,0,196,0,0,4,2,0,1.0,2007,5,3,228500
359,60,3,2.9718344503016985,10.468748731343206,1,1,1,1,4,0,3,3,1,4,6,1.6817847662528043,1.4953594885511643,1998.0,1998,2,0,5,5,2,530.0,2,4,5,3,3,3,6,956.0,5,0,3.376655149700662,5.740601013831218,5,4,1,2,5.740601013831218,838.0,0,6.622944964288923,1,0,2,1,3,1,2,1.6265915283192642,6,1,3,5,1998.0,2,2,4.932656485100092,3,5,2,208.0,75.0,0,0,374,0,4,2,0,1.5650878569588353,2006,5,3,280000
519,70,3,2.6981660438156876,10.2219958912142,1,0,1,1,2,0,3,3,1,4,6,1.6265915283192642,1.7320508075688772,1926.0,2004,0,0,1,1,1,0.0,2,4,1,3,3,1,5,0.0,5,0,5.976713143526298,5.976713143526298,5,4,1,2,5.976713143526298,804.0,0,6.753295491832118,0,0,1,1,3,1,2,1.7320508075688772,6,2,4,2,1926.0,1,1,4.097914103540971,3,5,2,0.0,0.0,0,0,145,0,2,2,0,1.5650878569588353,2009,5,3,234000
1455,60,3,2.806064860262499,9.432788559063539,1,0,1,1,2,0,5,3,1,4,6,1.5650878569588353,1.4953594885511643,1999.0,2000,2,0,5,5,1,0.0,1,4,5,3,3,1,5,0.0,5,0,5.55614074695737,5.55614074695737,5,4,1,2,5.55614074695737,694.0,0,6.370494486301672,0,0,2,1,3,1,1,1.6265915283192642,6,1,3,5,1999.0,2,2,4.631155363405551,3,5,2,0.0,40.0,0,0,0,0,4,2,0,1.6817847662528043,2007,5,3,175000
923,120,3,2.6591540008055192,9.460961896128744,1,0,1,1,2,0,3,3,1,3,5,1.5650878569588353,1.4953594885511643,1993.0,1994,2,0,3,3,1,0.0,2,4,5,3,3,1,2,165.0,4,841,4.945098583446037,6.328506932918696,5,4,1,2,6.3412853586634945,0.0,0,6.3412853586634945,1,0,2,0,2,1,2,1.4953594885511643,6,1,2,5,1993.0,2,2,4.804872526925142,3,5,2,0.0,69.0,0,0,0,0,4,2,0,1.6265915283192642,2008,5,3,193000
182,20,3,2.783163667483463,9.756228779605365,1,0,1,1,2,0,0,0,1,4,5,1.4953594885511643,1.5650878569588353,1957.0,2006,4,0,0,0,2,98.0,1,4,5,0,1,0,0,0.0,0,0,0.0,0.0,5,4,1,2,6.050289249283872,0.0,0,6.050289249283872,0,0,1,0,3,1,1,1.6265915283192642,6,1,4,5,1957.0,2,1,3.9842816165527255,3,5,2,116.0,0.0,0,180,0,0,2,2,0,1.5650878569588353,2007,5,3,120000
987,20,3,3.018343916786157,10.03951692064912,1,1,1,1,2,0,8,3,1,4,5,1.7320508075688772,1.4953594885511643,2009.0,2010,4,0,5,5,4,450.0,3,4,5,4,3,3,6,1646.0,5,0,4.105155295479088,6.62810681869265,5,4,1,2,6.63667085216677,0.0,0,6.63667085216677,1,0,2,1,3,1,3,1.6817847662528043,6,1,4,5,2010.0,3,3,4.961562253967998,3,5,2,168.0,95.0,0,0,0,0,4,2,0,1.4142135623730951,2010,7,5,395192
110,50,3,2.942838765545948,9.879073843230447,1,0,1,1,2,0,0,3,1,4,2,1.5650878569588353,1.4142135623730951,1954.0,1972,2,0,0,0,1,0.0,1,4,2,2,2,1,3,444.0,5,0,4.842736829521092,5.614962154814581,5,3,1,2,5.905184163089243,639.0,0,6.562750947582881,0,0,2,0,4,1,1,1.6265915283192642,6,0,1,5,1954.0,1,1,4.245915684513766,3,5,2,182.0,0.0,0,0,0,0,4,2,0,1.7782856913330884,2006,5,3,136900
42,85,3,2.8925075626521703,9.78837575903173,1,1,1,1,4,0,3,3,1,4,1,1.4953594885511643,1.6265915283192642,1983.0,1983,2,0,2,2,1,0.0,1,4,2,3,3,3,4,747.0,2,93,0.0,5.383567590362361,5,3,1,2,5.452714920110898,0.0,0,5.452714920110898,1,0,1,0,2,1,2,1.4953594885511643,6,0,1,5,1983.0,2,2,4.738132543523872,3,4,2,240.0,0.0,0,0,0,0,2,2,0,1.861209284309532,2007,5,3,144000
1236,160,3,2.449489742783178,7.159888267284623,1,0,1,1,2,0,8,3,1,2,6,1.6265915283192642,1.4953594885511643,2003.0,2003,2,0,5,4,4,106.0,2,4,5,3,3,1,5,0.0,5,0,5.257423323263973,5.257423323263973,5,4,1,2,5.257423323263973,862.0,0,6.350094487485993,0,0,2,1,2,1,2,1.5650878569588353,6,0,1,6,2003.0,2,2,4.665993999138876,3,5,2,0.0,27.0,0,0,0,0,4,2,0,1.5650878569588353,2010,5,3,175500
204,50,1,2.6591540008055192,7.6916058141327035,1,0,1,1,2,0,1,3,1,4,2,1.4953594885511643,1.6265915283192642,1947.0,1950,2,0,4,4,1,0.0,1,4,2,2,3,1,2,312.0,5,0,4.494329760932102,5.1800386098947175,5,2,1,2,5.1800386098947175,564.0,0,5.986058803586881,0,0,1,1,2,1,1,1.4953594885511643,6,0,1,2,1948.0,1,1,3.9359751015472644,3,5,2,0.0,35.0,0,0,0,0,0,2,0,1.4142135623730951,2009,5,3,110000
983,60,3,2.8925075626521703,10.298834885558657,1,0,1,1,0,0,6,3,1,4,6,1.6817847662528043,1.4953594885511643,2002.0,2002,2,0,4,4,1,0.0,2,4,5,3,3,2,5,0.0,5,0,5.795317075018415,5.795317075018415,5,4,1,2,5.822104430530253,1141.0,0,6.9176513355328915,0,0,2,1,4,1,2,1.7320508075688772,6,1,4,5,2002.0,1,2,5.2830483624513604,3,5,2,0.0,0.0,0,0,0,0,4,2,0,1.4953594885511643,2008,5,3,255900
52,90,1,3.238533618784897,9.59393037289723,0,3,0,1,0,1,3,4,1,1,5,1.4953594885511643,1.4953594885511643,1963.0,1963,2,0,0,0,1,0.0,0,4,2,3,3,4,2,104.0,4,712,0.0,5.344688952595838,5,2,0,2,5.344688952595838,0.0,0,5.344688952595838,1,0,1,0,2,1,1,1.4953594885511643,6,0,1,1,1963.0,1,2,4.766088543029808,3,5,2,106.0,0.0,0,0,0,0,4,2,0,1.4953594885511643,2010,5,3,110000
545,50,3,2.8925075626521703,10.845773370304212,1,1,1,1,0,0,4,3,1,4,2,1.6265915283192642,1.4953594885511643,1988.0,1988,2,0,2,2,2,178.0,2,3,5,3,4,1,6,1002.0,2,202,0.0,5.890560245002168,5,3,1,2,6.091633606841436,806.0,0,6.835393185472215,0,0,2,1,4,1,2,1.7320508075688772,6,0,1,5,1988.0,1,3,5.294874880485846,3,5,2,0.0,0.0,0,0,0,0,4,2,0,1.1892014127135908,2006,5,3,229000
945,50,1,3.1463470882914364,9.690970023687,1,0,1,1,0,0,1,3,1,4,2,1.4953594885511643,1.5650878569588353,1890.0,1996,4,0,5,5,1,0.0,1,4,1,2,3,1,2,1088.0,5,0,0.0,5.743239503973346,5,2,1,2,5.870894310068953,561.0,120,6.575096957460019,0,0,1,0,2,1,1,1.6265915283192642,6,0,1,2,1963.0,1,2,4.621060484347722,3,5,2,48.0,0.0,244,0,0,0,0,2,0,1.7320508075688772,2009,5,3,124900
852,75,3,2.6981660438156876,9.188443829071383,1,0,1,1,2,0,3,3,1,4,3,1.6265915283192642,1.4953594885511643,1941.0,1950,2,0,1,1,1,0.0,1,3,2,2,3,1,3,364.0,5,0,4.851515227225407,5.504407325044178,5,3,1,2,5.504407325044178,728.0,0,6.369529024975081,0,0,2,0,4,1,1,1.6265915283192642,6,2,4,2,1941.0,1,1,3.9359751015472644,3,5,2,0.0,0.0,0,0,126,0,2,2,0,1.6817847662528043,2007,5,3,164000
1413,20,3,3.0628091680677727,10.239741207667311,1,1,1,1,0,0,3,3,1,4,5,1.6817847662528043,1.4953594885511643,2005.0,2006,2,0,5,5,4,366.0,2,4,5,3,4,1,6,976.0,5,0,5.427872511398919,6.552999313291586,5,4,1,2,6.552999313291586,0.0,0,6.552999313291586,1,0,2,0,2,1,2,1.6265915283192642,6,1,4,5,2005.0,3,2,4.9899699397892165,3,5,2,165.0,44.0,0,0,0,0,4,2,0,1.7320508075688772,2009,2,1,257000
1375,20,3,3.071481727114781,10.239042924023709,1,1,3,1,2,0,3,3,1,4,5,1.6817847662528043,1.4953594885511643,2007.0,2007,2,0,5,5,2,80.0,2,4,5,3,3,4,5,0.0,5,0,6.295696943150933,6.295696943150933,5,4,1,2,6.295696943150933,0.0,0,6.295696943150933,0,0,2,0,3,1,2,1.6265915283192642,6,1,4,5,2007.0,3,3,5.183637718822564,3,5,2,100.0,36.0,0,0,0,0,4,2,0,1.861209284309532,2007,7,5,239000
183,50,1,2.8173214229121957,10.338882918381463,1,0,1,1,2,0,1,3,1,4,2,1.6265915283192642,1.4953594885511643,2003.0,2003,2,0,5,5,1,0.0,1,4,5,3,3,1,5,0.0,5,0,6.074973250969917,6.074973250969917,5,4,1,2,6.074973250969917,720.0,0,6.754916727836103,0,0,2,1,3,1,2,1.5650878569588353,5,0,1,2,2003.0,1,2,4.69041575982343,3,5,0,280.0,238.0,0,0,0,0,4,2,0,1.5650878569588353,2008,5,3,200000
137,90,3,3.009219167824105,10.257392456175205,1,0,1,1,2,0,3,3,1,1,5,1.6265915283192642,1.4953594885511643,1988.0,1989,2,0,5,5,2,70.0,1,4,2,2,3,1,5,0.0,5,0,6.608267549063068,6.608267549063068,5,3,1,2,6.6528640449057725,0.0,0,6.6528640449057725,0,0,3,0,5,2,1,1.7320508075688772,6,0,1,3,1989.0,1,3,5.260864947895926,3,5,2,0.0,0.0,0,0,0,0,4,2,0,1.6265915283192642,2006,5,2,171000
926,60,3,3.105430726968483,10.466131090331327,1,0,1,1,2,0,8,3,1,4,6,1.6817847662528043,1.4953594885511643,2003.0,2004,4,0,5,5,2,340.0,2,4,5,3,3,1,5,0.0,5,0,5.862226539464335,5.862226539464335,5,4,1,2,5.926913193222928,1140.0,0,6.980236385682078,0,0,2,1,4,1,3,1.7782856913330884,6,1,4,6,2003.0,3,3,5.060879370228063,3,5,2,104.0,100.0,0,0,0,0,4,2,0,1.4953594885511643,2007,5,3,285000
80,60,3,3.1622776601683795,10.677897733168265,1,0,1,1,0,0,2,3,1,4,6,1.5650878569588353,1.5650878569588353,1968.0,1968,2,0,5,5,2,576.0,1,3,2,3,3,1,3,448.0,5,0,4.600652127687987,5.471133337801227,5,2,1,2,5.863463140499819,960.0,0,6.803065485499901,0,0,2,1,4,1,2,1.6817847662528043,6,1,4,5,1968.0,3,1,4.749842102638781,3,5,2,0.0,72.0,0,0,252,0,4,2,0,1.5650878569588353,2009,5,3,193500
1364,160,4,2.3403418553707063,7.5094274082648935,1,0,1,1,2,0,7,3,1,3,6,1.6265915283192642,1.4953594885511643,2005.0,2005,2,0,1,1,1,0.0,2,4,5,3,3,1,5,0.0,5,0,4.949232263695047,4.949232263695047,5,4,1,2,4.7753010376310305,600.0,80,5.885660540670011,0,0,2,1,2,1,2,1.4142135623730951,6,0,1,2,2005.0,2,2,4.680694392929323,3,5,2,0.0,166.0,0,0,0,0,4,2,0,1.4142135623730951,2006,5,1,144152
105,60,4,2.942838765545948,9.839949186860672,1,0,1,1,2,0,7,3,1,4,6,1.6817847662528043,1.4953594885511643,2003.0,2004,4,0,5,5,2,768.0,2,4,5,4,3,1,5,0.0,5,0,5.6964901474504455,5.6964901474504455,5,4,1,2,5.6964901474504455,939.0,0,6.680703555764168,0,0,2,1,3,1,2,1.7320508075688772,6,1,4,5,2003.0,2,2,5.045374118933104,3,5,2,140.0,45.0,0,0,0,0,4,2,0,1.6817847662528043,2008,5,3,250000
541,60,3,2.8925075626521703,10.241137632118807,1,0,1,1,1,0,3,3,1,4,6,1.6817847662528043,1.4953594885511643,2000.0,2000,2,0,5,5,2,72.0,2,4,5,3,3,1,5,0.0,5,0,5.579318954854616,5.579318954854616,5,4,1,2,5.619190333135193,1288.0,0,6.91387734921585,0,0,2,1,4,1,2,1.6817847662528043,6,1,3,6,2000.0,3,3,5.045374118933104,3,5,2,0.0,56.0,0,0,0,0,4,2,0,1.5650878569588353,2007,5,3,248000
706,20,3,2.8925075626521703,12.424624742824227,1,3,2,1,4,2,3,3,1,4,5,1.6265915283192642,1.4953594885511643,1971.0,2002,2,0,3,3,4,351.0,1,4,2,3,3,4,6,1219.0,5,0,4.537763766438267,6.3666239091059875,5,2,1,2,6.535158758591868,0.0,0,6.535158758591868,1,0,2,0,2,1,2,1.4953594885511643,6,2,3,5,1971.0,1,2,5.213885307522596,3,5,2,380.0,48.0,0,0,0,0,4,2,0,1.5650878569588353,2007,5,3,302000
480,20,3,3.1463470882914364,11.252621916691238,1,1,1,1,1,0,8,3,1,4,5,1.7320508075688772,1.4953594885511643,2004.0,2005,4,0,5,5,2,378.0,2,4,5,4,3,4,6,1261.0,5,0,4.890449877056302,6.54320257977697,5,4,1,2,6.558322956366208,0.0,0,6.558322956366208,1,0,2,0,3,1,2,1.6817847662528043,6,1,4,5,2004.0,3,3,5.2711383969689125,3,5,2,519.0,112.0,0,0,0,0,4,2,0,1.3160927019021114,2006,5,3,326000
165,190,3,2.806064860262499,10.026395164763855,1,0,1,1,2,0,0,3,1,0,2,1.4953594885511643,1.6265915283192642,1940.0,1999,2,0,0,0,1,0.0,1,3,1,2,3,1,4,351.0,3,181,3.2531523173684938,5.037578783503043,5,3,1,2,5.331538239570265,547.0,0,6.067149248205453,1,0,2,0,4,2,1,1.5650878569588353,6,0,1,0,2020.0,0,0,0.0,0,0,2,140.0,0.0,0,0,0,0,4,2,0,1.7320508075688772,2008,5,3,127500
248,60,3,2.912953827303138,10.314135930847527,1,0,1,1,2,0,6,3,1,4,6,1.6265915283192642,1.4953594885511643,2003.0,2003,2,0,5,5,2,101.0,2,4,5,3,3,1,5,0.0,5,0,5.383567590362361,5.383567590362361,5,4,1,2,5.383567590362361,828.0,0,6.390712010410108,0,0,2,1,3,1,2,1.6817847662528043,6,0,1,5,2003.0,2,2,4.728710183548999,3,5,2,144.0,68.0,0,0,0,0,4,2,0,1.7320508075688772,2007,5,3,180000
307,50,1,2.8925075626521703,9.4336843279813,1,1,1,1,2,0,3,0,1,4,2,1.5650878569588353,1.6265915283192642,1920.0,1950,2,0,1,1,1,0.0,1,1,2,2,3,1,5,0.0,5,0,4.226180308505542,4.226180308505542,5,2,1,1,5.671983779948599,371.0,0,6.123454907158213,0,0,1,0,3,1,0,1.5650878569588353,6,0,1,0,2020.0,0,0,0.0,0,0,0,0.0,144.0,0,0,0,0,2,2,0,1.3160927019021114,2008,5,3,89500
446,20,3,3.421213235096579,11.33230779673761,1,1,1,1,0,0,2,7,1,4,5,1.5650878569588353,1.5650878569588353,1966.0,2002,2,0,4,3,1,0.0,2,4,2,2,3,1,4,247.0,3,713,4.858065458595633,6.240889359698664,5,4,1,2,6.591744837294598,0.0,0,6.591744837294598,0,0,2,1,2,1,2,1.5650878569588353,5,1,4,5,1966.0,3,2,4.903223429541019,3,5,2,0.0,0.0,0,0,0,0,4,2,0,1.5650878569588353,2010,5,3,190000
712,120,3,2.514875742457269,8.267085338860365,1,1,3,1,2,0,3,3,1,3,5,1.6817847662528043,1.4953594885511643,1988.0,1989,2,0,2,2,1,0.0,2,4,5,3,3,2,6,767.0,5,0,4.63367025153927,5.919695938137363,5,3,1,2,5.919695938137363,0.0,0,5.919695938137363,1,0,2,0,2,1,2,1.4953594885511643,6,1,4,5,1988.0,3,2,4.661072837877563,3,5,2,168.0,120.0,0,0,0,0,4,2,0,1.7782856913330884,2008,5,3,189000
334,60,3,2.7714797491592824,9.751379389604324,1,1,1,1,2,0,5,3,1,4,6,1.5650878569588353,1.4953594885511643,1998.0,1998,2,0,5,5,1,0.0,1,4,5,3,3,4,6,828.0,5,0,3.274721362192515,5.541507015244139,5,3,1,2,5.541507015244139,695.0,0,6.3617764814554745,1,0,2,1,3,1,1,1.6265915283192642,6,2,3,5,1998.0,3,2,4.661072837877563,3,5,2,100.0,38.0,0,0,0,0,4,2,0,1.6265915283192642,2008,5,3,192000
97,20,3,2.9230121450312176,10.222700230369664,1,0,3,1,2,0,0,3,1,4,5,1.4142135623730951,1.4953594885511643,1965.0,1965,4,0,2,2,2,48.0,1,4,2,2,3,1,3,520.0,5,0,4.5799781658868195,5.566318352376191,5,2,1,0,5.566318352376191,0.0,0,5.566318352376191,1,0,1,0,3,1,1,1.5650878569588353,6,0,1,5,1965.0,3,1,4.5590130510890186,3,5,1,120.0,0.0,0,0,0,0,4,2,0,1.4953594885511643,2007,5,3,94750
724,20,3,3.045258609707885,10.736149216548734,1,1,1,1,2,0,0,3,1,4,5,1.7320508075688772,1.4953594885511643,2007.0,2008,4,0,4,4,4,340.0,3,4,5,4,3,1,6,1234.0,5,0,4.6411959665586195,6.4192522929076405,5,4,1,2,6.4192522929076405,0.0,0,6.4192522929076405,1,0,2,0,3,1,3,1.6817847662528043,6,1,4,5,2007.0,3,3,5.2642948245705234,3,5,2,327.0,64.0,0,0,0,0,4,2,0,1.1892014127135908,2009,5,3,320000
905,20,3,2.990702258667686,9.979939879578433,1,0,1,1,2,0,2,3,1,4,5,1.4953594885511643,1.4953594885511643,1954.0,1954,2,0,2,2,4,110.0,1,4,2,2,3,1,3,354.0,2,290,4.505307980593558,5.7005438337056935,5,2,1,2,5.709964973622868,0.0,0,5.709964973622868,1,0,1,0,3,1,1,1.5650878569588353,6,0,1,5,1954.0,2,1,4.090623424369444,3,5,2,0.0,0.0,164,0,0,0,2,2,0,1.1892014127135908,2010,5,3,128000
899,20,3,2.839418954645475,9.144626837657183,1,0,1,1,2,0,3,2,1,4,5,1.4953594885511643,1.6265915283192642,1961.0,1994,2,0,2,3,1,0.0,1,4,2,2,3,1,1,465.0,5,0,4.598086558558896,5.495388976223612,5,2,1,2,5.929316992706664,0.0,0,5.929316992706664,0,0,1,0,3,1,1,1.5650878569588353,6,1,3,5,1961.0,1,1,4.119538809138713,3,5,2,0.0,0.0,0,0,0,0,4,2,0,1.5650878569588353,2006,5,3,135000
102,90,3,2.8284271247461903,9.152786460963677,1,0,0,1,2,0,3,3,1,1,5,1.4953594885511643,1.4953594885511643,1979.0,1979,2,0,2,2,1,0.0,1,1,0,0,1,0,0,0.0,0,0,0.0,0.0,5,2,1,2,6.259321049442982,0.0,0,6.259321049442982,0,0,2,0,4,2,1,1.6817847662528043,6,0,1,5,1979.0,1,2,4.499833330246799,3,5,2,0.0,0.0,0,0,0,0,4,2,0,1.5650878569588353,2009,5,4,118964
434,180,1,2.140700819825134,6.593489212852327,1,0,1,1,2,0,3,3,1,2,1,1.4142135623730951,1.6265915283192642,1972.0,1972,2,0,4,4,1,0.0,1,3,2,3,3,3,4,495.0,5,0,3.408665427993777,5.009970059790777,5,3,1,2,5.009970059790777,0.0,0,5.009970059790777,1,0,1,0,1,1,1,1.3160927019021114,6,0,1,0,2020.0,0,0,0.0,0,0,2,88.0,0.0,0,0,0,0,4,2,0,1.5650878569588353,2008,5,3,81000
1007,160,1,2.140700819825134,6.861851062213461,1,0,1,1,2,0,3,3,1,3,6,1.4142135623730951,1.4142135623730951,1970.0,1970,2,0,4,4,1,0.0,1,4,2,2,3,1,1,273.0,2,273,0.0,4.833901116075917,5,2,1,2,4.833901116075917,546.0,0,5.748512851164204,0,0,1,1,3,1,1,1.5650878569588353,6,0,1,5,1970.0,2,1,4.11235942008964,3,5,2,238.0,0.0,0,0,0,0,4,2,0,1.6817847662528043,2009,5,3,88000
1305,20,3,3.223709043943017,10.713248806967941,1,1,1,1,0,0,8,3,1,4,5,1.7320508075688772,1.4953594885511643,2006.0,2007,4,0,5,5,4,300.0,2,4,5,4,3,1,6,1572.0,5,0,2.990702258667686,6.375327442571087,5,4,1,2,6.375327442571087,0.0,0,6.375327442571087,1,0,2,0,2,1,3,1.5650878569588353,6,2,5,5,2006.0,3,2,5.383567590362361,3,5,2,404.0,102.0,0,0,0,0,4,2,0,1.8211534806270449,2009,5,3,325000
834,20,3,2.942838765545948,9.420254773624757,1,0,1,1,2,0,2,3,1,4,5,1.4953594885511643,1.5650878569588353,1961.0,1961,2,0,5,5,2,136.0,1,4,2,2,3,1,3,572.0,5,0,4.890449877056302,5.81576306257399,5,3,1,2,5.81576306257399,0.0,0,5.81576306257399,1,0,1,0,3,1,1,1.5650878569588353,6,0,1,5,1961.0,1,2,4.621060484347722,3,5,2,0.0,0.0,0,0,0,0,1,2,0,1.7320508075688772,2008,5,3,139950
1324,20,3,2.942838765545948,9.996499387285532,1,0,1,1,2,0,7,3,1,4,5,1.6817847662528043,1.4953594885511643,2006.0,2007,2,0,5,5,2,428.0,2,4,5,4,3,3,5,0.0,5,0,6.50902450448606,6.50902450448606,5,4,1,2,6.50902450448606,0.0,0,6.50902450448606,0,0,2,0,2,1,2,1.6265915283192642,6,1,4,5,2007.0,2,3,5.469606932860898,3,5,2,0.0,49.0,0,0,0,0,4,2,0,1.1892014127135908,2007,7,5,147000
302,20,3,3.2958762112676503,10.819616444218344,1,1,1,1,0,0,6,3,1,4,5,1.6265915283192642,1.4953594885511643,2001.0,2002,2,0,5,5,2,150.0,2,4,5,3,3,1,5,0.0,5,0,6.265428955785869,6.265428955785869,5,4,1,2,6.265428955785869,0.0,0,6.265428955785869,0,0,2,0,3,1,2,1.5650878569588353,6,1,3,5,2001.0,2,3,5.388367099595201,3,5,2,468.0,81.0,0,0,0,0,4,2,0,1.0,2006,5,3,205000
1229,80,3,2.8925075626521703,9.430705169816306,1,0,1,1,2,0,2,3,1,4,4,1.4953594885511643,1.4953594885511643,1960.0,1960,4,0,4,2,1,0.0,1,4,2,2,3,1,4,666.0,5,0,4.497076828340828,5.726010827792766,5,3,1,2,6.230577822321137,0.0,0,6.230577822321137,0,0,2,0,4,1,1,1.6265915283192642,4,0,1,4,1960.0,1,1,4.483280049249656,3,5,2,0.0,0.0,0,0,0,0,1,2,0,1.6817847662528043,2008,5,3,127000
1191,160,4,2.2133684736166277,7.171443369364357,1,0,1,1,2,0,7,3,1,2,6,1.6817847662528043,1.4953594885511643,1999.0,2000,2,0,1,1,2,456.0,2,4,5,3,3,1,5,0.0,5,0,5.27795414909982,5.27795414909982,5,4,1,2,5.257423323263973,677.0,0,6.161209296883202,0,0,2,1,2,1,2,1.4953594885511643,6,0,1,2,1999.0,1,2,4.709681517894814,3,5,2,206.0,0.0,0,0,0,0,4,2,0,1.8211534806270449,2007,5,3,174000
388,20,3,3.105430726968483,9.841783374978338,1,1,1,1,4,0,6,3,1,4,5,1.6265915283192642,1.4953594885511643,1999.0,2000,2,0,5,5,2,125.0,2,4,5,3,3,1,5,0.0,5,0,6.189870757939943,6.189870757939943,5,4,1,2,6.201435317730888,0.0,0,6.201435317730888,0,0,2,0,3,1,2,1.5650878569588353,6,0,1,5,1999.0,2,2,4.901101916916236,3,5,2,120.0,25.0,0,0,0,0,4,2,0,1.6265915283192642,2008,5,3,191000
235,160,1,2.140700819825134,6.402171506606177,1,0,1,1,2,0,3,3,1,3,6,1.5650878569588353,1.3160927019021114,1971.0,1971,2,0,2,2,2,604.0,1,4,2,2,3,1,4,358.0,5,0,3.3436955603044964,4.687995307164886,5,2,1,2,4.687995307164886,504.0,0,5.605051293253256,0,0,1,1,2,1,1,1.4953594885511643,6,0,1,2,1971.0,1,1,4.030893201264455,3,5,2,0.0,0.0,0,0,0,0,4,2,0,1.6817847662528043,2008,5,3,89500
1212,30,3,2.6591540008055192,9.830752768735465,1,0,1,1,2,0,0,3,1,4,5,1.4142135623730951,1.5650878569588353,1941.0,1950,4,0,1,1,1,0.0,1,4,2,2,3,1,3,344.0,5,0,4.255678559289929,5.091463443844019,5,2,1,2,5.091463443844019,0.0,0,5.091463443844019,1,0,1,0,2,1,1,1.4142135623730951,6,0,1,5,1941.0,1,1,3.911150725809477,3,5,0,0.0,113.0,0,0,0,0,4,2,0,1.6817847662528043,2009,5,3,113000
267,75,3,2.783163667483463,9.573478991463865,1,0,0,1,2,1,3,3,1,4,7,1.4953594885511643,1.6817847662528043,1939.0,1997,2,0,0,0,1,0.0,1,4,5,2,3,1,2,378.0,5,0,4.300372076925438,5.1800386098947175,5,4,1,2,5.695129498088696,720.0,420,6.842426470193158,0,0,2,1,4,1,2,1.6817847662528043,6,1,4,2,1939.0,1,1,3.9359751015472644,3,5,2,262.0,24.0,0,0,0,0,4,2,0,1.6265915283192642,2008,5,3,179500
305,20,3,2.990702258667686,10.095132490462916,1,0,1,1,2,0,6,3,1,4,5,1.6817847662528043,1.4953594885511643,2004.0,2005,2,0,4,4,4,246.0,2,4,5,3,3,1,6,1464.0,5,0,4.811621348360655,6.687406074106761,5,4,1,2,6.687406074106761,0.0,0,6.687406074106761,1,0,2,0,3,1,2,1.6817847662528043,6,0,1,5,2004.0,3,3,5.458873510166726,3,5,2,168.0,0.0,0,0,0,0,4,2,0,1.6265915283192642,2007,5,3,305900
117,20,3,2.932967780252623,9.611997711194068,1,0,1,1,0,0,0,3,1,4,5,1.4953594885511643,1.4953594885511643,2006.0,2007,2,0,5,5,1,0.0,1,4,5,3,3,1,5,0.0,5,0,5.791459228899051,5.791459228899051,5,3,1,2,5.791459228899051,0.0,0,5.791459228899051,0,0,1,1,2,1,1,1.4953594885511643,6,0,1,5,2007.0,1,2,4.5537237509537185,3,5,2,80.0,64.0,0,0,0,0,4,2,0,1.4142135623730951,2007,7,5,155000
1179,20,3,2.962262648719725,9.55490449978439,1,0,1,1,0,0,0,3,1,4,5,1.4953594885511643,1.4953594885511643,1954.0,1954,2,0,0,0,1,0.0,1,4,0,0,1,0,0,0.0,0,0,0.0,0.0,5,3,1,2,5.79017270899582,0.0,0,5.79017270899582,0,0,1,0,3,1,1,1.4953594885511643,2,1,4,0,2020.0,0,0,0.0,0,0,0,0.0,36.0,190,0,0,0,4,2,0,1.4142135623730951,2006,5,3,93000
673,20,3,3.238533618784897,10.962431299670707,1,0,1,1,2,0,3,3,1,4,5,1.5650878569588353,1.6265915283192642,1957.0,2004,4,0,4,4,2,106.0,1,4,5,2,3,1,6,1186.0,5,0,4.130217911926682,6.199338674407134,5,4,1,2,6.548557092978575,0.0,0,6.548557092978575,1,0,2,0,3,1,2,1.6265915283192642,6,2,3,5,1957.0,3,2,4.516204158361312,3,5,2,0.0,87.0,0,0,200,0,4,2,0,1.5650878569588353,2007,5,3,257500
